# policy_name: Cosmic
# run_path: /home/vrushabh-zinage/cosmic_ms_workspace/dedup/nextto
# dt: 0.067
# max_steps: None
policy,category,successes,total,success_rate_pct,ci_95_low_pct,ci_95_high_pct,jerk_joint_mean,jerk_joint_std
Cosmic,Objaminiaturetrafficlight,4,4,100.0,47.82,99.49,25.599069,3.027946
Cosmic,Objaminiaturewindmill,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaminidvtape,0,1,0.0,1.26,84.19,23.84315,0.0
Cosmic,Objamobilephone,0,1,0.0,1.26,84.19,22.250894,0.0
Cosmic,Objamodelbridge,1,1,100.0,15.81,98.74,23.480583,0.0
Cosmic,Objamodelbuilding,1,1,100.0,15.81,98.74,32.070931,0.0
Cosmic,Objamodelrocket,1,1,100.0,15.81,98.74,50.544742,0.0
Cosmic,Objamodeltraintrack,0,2,0.0,0.84,70.76,53.183544,33.284101
Cosmic,Objamokapot,1,2,50.0,9.43,90.57,19.540669,1.986287
Cosmic,Objamold,0,2,0.0,0.84,70.76,9.028877,9.028596
Cosmic,Objamolding,1,1,100.0,15.81,98.74,16.004418,0.0
Cosmic,Objamosaicfragment,0,1,0.0,1.26,84.19,20.369747,0.0
Cosmic,Objamoth,2,4,50.0,14.66,85.34,92.443495,105.094146
Cosmic,Objamountingbracket,1,1,100.0,15.81,98.74,34.761062,0.0
Cosmic,Objamountingfixture,1,2,50.0,9.43,90.57,15.570928,14.04192
Cosmic,Objamoviecamera,2,4,50.0,14.66,85.34,36.970874,25.990298
Cosmic,Objamuffin,1,1,100.0,15.81,98.74,22.604511,0.0
Cosmic,Objamug,2,4,50.0,14.66,85.34,21.243987,4.153433
Cosmic,Objamultitool,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objanail,0,1,0.0,1.26,84.19,89.49555,0.0
Cosmic,Objanameplate,0,1,0.0,1.26,84.19,17.887708,0.0
Cosmic,Objaneedle,1,1,100.0,15.81,98.74,29.522684,0.0
Cosmic,Objaneedlenosepliers,2,3,66.67,19.41,93.24,39.789406,7.52468
Cosmic,Objanetworkdevice,1,1,100.0,15.81,98.74,12.999321,0.0
Cosmic,Objanightvisiongoggles,2,3,66.67,19.41,93.24,13.905945,9.990551
Cosmic,Objanightvisionscope,0,1,0.0,1.26,84.19,26.35929,0.0
Cosmic,Objanotebook,1,2,50.0,9.43,90.57,24.801834,6.084966
Cosmic,Objanutcracker,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaocarina,1,2,50.0,9.43,90.57,20.134841,1.80064
Cosmic,Objaoilcan,1,1,100.0,15.81,98.74,25.293614,0.0
Cosmic,Objaonion,0,1,0.0,1.26,84.19,21.958338,0.0
Cosmic,Objaoperaglasses,1,2,50.0,9.43,90.57,36.701518,2.661765
Cosmic,Objaopticaldevice,0,2,0.0,0.84,70.76,24.981339,9.253547
Cosmic,Objaorigamicrane,0,3,0.0,0.63,60.24,20.529056,2.965068
Cosmic,Objapackage,1,2,50.0,9.43,90.57,19.846388,1.491013
Cosmic,Objapackagedfood,3,3,100.0,39.76,99.37,22.927455,4.862349
Cosmic,Objapacket,0,1,0.0,1.26,84.19,30.341018,0.0
Cosmic,Objapaddle,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objapaintbrush,1,3,33.33,6.76,80.59,15.041257,10.754474
Cosmic,Objapaintroller,2,3,66.67,19.41,93.24,15.495498,10.999006
Cosmic,Objapaperbag,1,1,100.0,15.81,98.74,18.85933,0.0
Cosmic,Objapaperboat,1,1,100.0,15.81,98.74,25.079114,0.0
Cosmic,Objapapercup,1,2,50.0,9.43,90.57,13.937695,13.937414
Cosmic,Objapartyhat,0,1,0.0,1.26,84.19,508.689687,0.0
Cosmic,Objapastry,0,3,0.0,0.63,60.24,22.201802,15.918059
Cosmic,Objapatch,0,1,0.0,1.26,84.19,74.897496,0.0
Cosmic,Objapayphone,0,1,0.0,1.26,84.19,24.463765,0.0
Cosmic,Objapencil,1,1,100.0,15.81,98.74,24.305172,0.0
Cosmic,Objapencilcase,2,4,50.0,14.66,85.34,19.167657,8.319829
Cosmic,Objapencilsharpener,1,4,25.0,5.27,71.64,26.104993,1.193373
Cosmic,Objapestle,3,3,100.0,39.76,99.37,20.441932,1.484949
Cosmic,Objapettag,1,1,100.0,15.81,98.74,27.390408,0.0
Cosmic,Objaphotoalbum,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaphotoblock,1,1,100.0,15.81,98.74,25.154234,0.0
Cosmic,Objapillbottle,2,4,50.0,14.66,85.34,29.586417,13.750863
Cosmic,Objapincers,0,1,0.0,1.26,84.19,19.807174,0.0
Cosmic,Objapineapple,1,2,50.0,9.43,90.57,33.496474,13.479847
Cosmic,Objapipe,0,1,0.0,1.26,84.19,20.171562,0.0
Cosmic,Objapipecutter,0,2,0.0,0.84,70.76,20.403417,2.125485
Cosmic,Objaplantpot,0,2,0.0,0.84,70.76,41.518106,4.660072
Cosmic,Objaplaque,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaplasticcup,0,2,0.0,0.84,70.76,16.241688,2.201519
Cosmic,Objaplayingcard,0,1,0.0,1.26,84.19,1788.041373,0.0
Cosmic,Objapliers,0,2,0.0,0.84,70.76,11.105192,11.104911
Cosmic,Objapocketknife,0,1,0.0,1.26,84.19,16.262599,0.0
Cosmic,Objapomegranate,1,1,100.0,15.81,98.74,33.951424,0.0
Cosmic,Objapopsicle,1,1,100.0,15.81,98.74,39.470185,0.0
Cosmic,Objapopupcard,3,4,75.0,28.36,94.73,23.191842,5.257658
Cosmic,Objaportablemediaplayer,0,2,0.0,0.84,70.76,16.360261,16.35998
Cosmic,Objaportableradio,1,2,50.0,9.43,90.57,13.378031,13.37775
Cosmic,Objaposter,1,1,100.0,15.81,98.74,62.212384,0.0
Cosmic,Objapotato,1,1,100.0,15.81,98.74,49.49258,0.0
Cosmic,Objapouringbowl,0,1,0.0,1.26,84.19,18.058147,0.0
Cosmic,Objaprimitivetool,1,1,100.0,15.81,98.74,22.809428,0.0
Cosmic,Objaprintedcircuitboard,1,2,50.0,9.43,90.57,105.219288,87.555873
Cosmic,Objaproductpackaging,1,1,100.0,15.81,98.74,23.600406,0.0
Cosmic,Objapuzzle,2,2,100.0,29.24,99.16,24.205683,0.473176
Cosmic,Objapuzzlecube,0,1,0.0,1.26,84.19,33.176735,0.0
Cosmic,Objapuzzlepiece,2,3,66.67,19.41,93.24,17.829329,16.496574
Cosmic,Objapuzzletoy,1,2,50.0,9.43,90.57,25.493885,4.997845
Cosmic,Objarailmount,0,2,0.0,0.84,70.76,2665.391312,2649.902283
Cosmic,Objarake,0,1,0.0,1.26,84.19,18.187929,0.0
Cosmic,Objarawhide,0,1,0.0,1.26,84.19,41.162129,0.0
Cosmic,Objareflexsight,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaremotecontrol,3,4,75.0,28.36,94.73,25.866709,2.866718
Cosmic,Objareplica,1,2,50.0,9.43,90.57,60.845988,40.156245
Cosmic,Objareplicabone,1,1,100.0,15.81,98.74,26.862114,0.0
Cosmic,Objareplicagrenade,1,1,100.0,15.81,98.74,12.639886,0.0
Cosmic,Objaring,0,2,0.0,0.84,70.76,98.848132,80.55009
Cosmic,Objaroller,2,2,100.0,29.24,99.16,58.093976,20.26962
Cosmic,Objarollerassembly,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objarotarytelephone,1,1,100.0,15.81,98.74,38.343133,0.0
Cosmic,Objarubbermallet,1,3,33.33,6.76,80.59,84.863251,69.073039
Cosmic,Objarubberstamp,0,1,0.0,1.26,84.19,18.268842,0.0
Cosmic,Objasafetyglasses,1,1,100.0,15.81,98.74,22.149756,0.0
Cosmic,Objasandal,0,1,0.0,1.26,84.19,37.060428,0.0
Cosmic,Objasandwich,1,1,100.0,15.81,98.74,15.329216,0.0
Cosmic,Objascepter,1,1,100.0,15.81,98.74,19.787786,0.0
Cosmic,Objascissors,1,3,33.33,6.76,80.59,4.776321,5.129269
Cosmic,Objascope,0,1,0.0,1.26,84.19,17.722843,0.0
Cosmic,Objascopemount,1,1,100.0,15.81,98.74,32.964866,0.0
Cosmic,Objascrew,0,1,0.0,1.26,84.19,83.964249,0.0
Cosmic,Objascrewdriver,0,3,0.0,0.63,60.24,21.643755,15.339959
Cosmic,Objasculpture,1,1,100.0,15.81,98.74,38.993528,0.0
Cosmic,Objaseal,1,1,100.0,15.81,98.74,23.908032,0.0
Cosmic,Objasecuritydevice,0,2,0.0,0.84,70.76,12.496139,12.495857
Cosmic,Objaservingdish,1,1,100.0,15.81,98.74,12.914595,0.0
Cosmic,Objashackle,2,4,50.0,14.66,85.34,50.192178,25.432361
Cosmic,Objasharpeningsteel,0,2,0.0,0.84,70.76,2664.56419,2642.316845
Cosmic,Objashockabsorber,0,1,0.0,1.26,84.19,23.61212,0.0
Cosmic,Objashoelast,0,1,0.0,1.26,84.19,19.487727,0.0
Cosmic,Objasickle,0,1,0.0,1.26,84.19,32.694404,0.0
Cosmic,Objasign,1,2,50.0,9.43,90.57,16.547854,3.089275
Cosmic,Objasignage,2,3,66.67,19.41,93.24,20.093647,1.131614
Cosmic,Objasilencer,0,1,0.0,1.26,84.19,19.677787,0.0
Cosmic,Objaskeletonfigure,1,1,100.0,15.81,98.74,17.439422,0.0
Cosmic,Objaskullmodel,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objasmartspeaker,0,2,0.0,0.84,70.76,33.898069,0.372219
Cosmic,Objasmokegrenade,1,3,33.33,6.76,80.59,37.125868,18.325654
Cosmic,Objasnackpackage,1,3,33.33,6.76,80.59,34.780275,1.260766
Cosmic,Objasnailsculpture,0,1,0.0,1.26,84.19,26.494318,0.0
Cosmic,Objasoap,1,1,100.0,15.81,98.74,74.261845,0.0
Cosmic,Objasolderingiron,1,1,100.0,15.81,98.74,23.364091,0.0
Cosmic,Objasoupcan,0,1,0.0,1.26,84.19,39.083144,0.0
Cosmic,Objaspaceshuttlemodel,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaspatula,0,2,0.0,0.84,70.76,2.826284,2.826003
Cosmic,Objaspike,1,3,33.33,6.76,80.59,39.245439,14.383005
Cosmic,Objaspinningtop,1,2,50.0,9.43,90.57,14.881226,2.320961
Cosmic,Objasponge,1,1,100.0,15.81,98.74,20.91076,0.0
Cosmic,Objasportsshoe,0,2,0.0,0.84,70.76,210.31469,187.33351
Cosmic,Objaspraycan,1,3,33.33,6.76,80.59,19.298368,5.54502
Cosmic,Objaspraypaintcan,3,4,75.0,28.36,94.73,14.229741,4.385038
Cosmic,Objaspring,1,2,50.0,9.43,90.57,11.295993,11.295711
Cosmic,Objaspringclamp,0,1,0.0,1.26,84.19,17.461102,0.0
Cosmic,Objasqueegee,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objastake,1,1,100.0,15.81,98.74,24.762974,0.0
Cosmic,Objastamp,1,1,100.0,15.81,98.74,22.230628,0.0
Cosmic,Objastatue,1,2,50.0,9.43,90.57,41.084101,1.693234
Cosmic,Objastatuette,1,2,50.0,9.43,90.57,9.08375,9.083469
Cosmic,Objasteamiron,1,2,50.0,9.43,90.57,20.041091,0.42091
Cosmic,Objastick,1,1,100.0,15.81,98.74,22.312891,0.0
Cosmic,Objastone,1,1,100.0,15.81,98.74,22.678095,0.0
Cosmic,Objastoneartifact,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objastoneaxe,2,3,66.67,19.41,93.24,30.283276,13.740722
Cosmic,Objastonecup,1,1,100.0,15.81,98.74,23.708217,0.0
Cosmic,Objastonedisc,2,4,50.0,14.66,85.34,20.902007,13.35283
Cosmic,Objastonehammer,1,2,50.0,9.43,90.57,33.811437,9.884808
Cosmic,Objastonetool,1,3,33.33,6.76,80.59,16.416896,2.94536
Cosmic,Objastonetoolreplica,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objastonetray,1,1,100.0,15.81,98.74,30.804506,0.0
Cosmic,Objastopwatch,2,4,50.0,14.66,85.34,17.477017,11.879183
Cosmic,Objastoragecontainer,0,1,0.0,1.26,84.19,26.39636,0.0
Cosmic,Objastraightrazor,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objasugarbowl,1,2,50.0,9.43,90.57,26.623414,3.762841
Cosmic,Objasunglasses,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objasuppressor,2,3,66.67,19.41,93.24,13.9769,11.295399
Cosmic,Objaswissarmyknife,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objataco,2,2,100.0,29.24,99.16,20.466193,1.472289
Cosmic,Objatacticalmask,0,1,0.0,1.26,84.19,32.582341,0.0
Cosmic,Objatacticalpouch,1,1,100.0,15.81,98.74,22.92533,0.0
Cosmic,Objatacticaltool,0,1,0.0,1.26,84.19,17.651471,0.0
Cosmic,Objatapedispenser,0,2,0.0,0.84,70.76,23.589102,5.500691
Cosmic,Objateacup,2,4,50.0,14.66,85.34,22.340835,15.497577
Cosmic,Objateapot,1,1,100.0,15.81,98.74,67.022772,0.0
Cosmic,Objatelephone,1,1,100.0,15.81,98.74,20.313194,0.0
Cosmic,Objatelephonehandset,1,2,50.0,9.43,90.57,47.054427,28.237544
Cosmic,Objatiara,0,1,0.0,1.26,84.19,44.803168,0.0
Cosmic,Objatissuebox,1,1,100.0,15.81,98.74,28.778985,0.0
Cosmic,Objatoiletpaper,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoiletpaperroll,2,3,66.67,19.41,93.24,37.638289,8.998797
Cosmic,Objatomato,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatool,0,2,0.0,0.84,70.76,22.520068,5.315489
Cosmic,Objatorch,1,1,100.0,15.81,98.74,26.730469,0.0
Cosmic,Objatoy,0,1,0.0,1.26,84.19,20.122335,0.0
Cosmic,Objatoyblaster,2,2,100.0,29.24,99.16,33.044261,2.708278
Cosmic,Objatoybomb,0,1,0.0,1.26,84.19,26.797604,0.0
Cosmic,Objatoybuilding,0,1,0.0,1.26,84.19,11.92855,0.0
Cosmic,Objatoydinosaur,1,1,100.0,15.81,98.74,52.46584,0.0
Cosmic,Objatoyfish,1,1,100.0,15.81,98.74,31.096134,0.0
Cosmic,Objatoygun,1,1,100.0,15.81,98.74,51.869413,0.0
Cosmic,Objatoyplane,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objatoyraygun,1,1,100.0,15.81,98.74,23.456839,0.0
Cosmic,Objatoyrobot,1,1,100.0,15.81,98.74,12.214299,0.0
Cosmic,Objatoysoldier,0,1,0.0,1.26,84.19,32.685445,0.0
Cosmic,Objatoyspacecraft,1,1,100.0,15.81,98.74,21.47821,0.0
Cosmic,Objatoystoragebox,0,1,0.0,1.26,84.19,56.473711,0.0
Cosmic,Objatoysubmarine,1,1,100.0,15.81,98.74,35.951549,0.0
Cosmic,Objatoysword,1,2,50.0,9.43,90.57,19.217963,1.387841
Cosmic,Objatoytower,0,1,0.0,1.26,84.19,15.840693,0.0
Cosmic,Objatoytruck,1,1,100.0,15.81,98.74,28.710415,0.0
Cosmic,Objatoyvehicle,0,1,0.0,1.26,84.19,216.844227,0.0
Cosmic,Objatradingcard,2,2,100.0,29.24,99.16,52.165511,23.803413
Cosmic,Objatraincarmodel,0,1,0.0,1.26,84.19,15.642589,0.0
Cosmic,Objatrainmodel,1,1,100.0,15.81,98.74,19.3712,0.0
Cosmic,Objatray,1,1,100.0,15.81,98.74,30.280905,0.0
Cosmic,Objatwowayradio,0,1,0.0,1.26,84.19,18.663585,0.0
Cosmic,Objavegetable,2,3,66.67,19.41,93.24,27.847966,8.446301
Cosmic,Objavessel,1,1,100.0,15.81,98.74,25.04413,0.0
Cosmic,Objavhscassette,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objavhscassettetape,1,1,100.0,15.81,98.74,31.881975,0.0
Cosmic,Objavhstape,1,1,100.0,15.81,98.74,20.315045,0.0
Cosmic,Objavideocamera,1,2,50.0,9.43,90.57,712.531034,695.399031
Cosmic,Objavintagecontainer,1,2,50.0,9.43,90.57,10.915469,10.915188
Cosmic,Objavintageiron,0,1,0.0,1.26,84.19,19.05183,0.0
Cosmic,Objavintagemobilephone,0,3,0.0,0.63,60.24,10.559626,14.933169
Cosmic,Objavirtualrealityheadset,0,3,0.0,0.63,60.24,0.000281,0.0
Cosmic,Objavisorcap,0,2,0.0,0.84,70.76,36.200118,18.376219
Cosmic,Objawalkietalkie,1,3,33.33,6.76,80.59,23.611451,4.024937
Cosmic,Objawallcalendar,2,2,100.0,29.24,99.16,23.981025,8.833269
Cosmic,Objawallet,3,4,75.0,28.36,94.73,34.146641,17.592125
Cosmic,Objawallhook,1,2,50.0,9.43,90.57,34.409274,8.790864
Cosmic,Objawallrelief,1,2,50.0,9.43,90.57,14.253929,14.253648
Cosmic,Objawand,1,2,50.0,9.43,90.57,34.192207,1.208218
Cosmic,Objawasher,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objaweaponsight,2,2,100.0,29.24,99.16,25.647798,5.480822
Cosmic,Objaweight,0,2,0.0,0.84,70.76,26.218991,9.073235
Cosmic,Objawhistle,0,1,0.0,1.26,84.19,17.297856,0.0
Cosmic,Objawiresculpture,0,1,0.0,1.26,84.19,23.384868,0.0
Cosmic,Objawoodenrod,0,1,0.0,1.26,84.19,19.285708,0.0
Cosmic,Objawoodensculpture,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawoodentool,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objawrench,2,2,100.0,29.24,99.16,45.265744,13.644783
Cosmic,Objawristwatch,0,1,0.0,1.26,84.19,0.000281,0.0
Cosmic,Objayoyo,0,1,0.0,1.26,84.19,529.569471,0.0
Cosmic,Plate,0,2,0.0,0.84,70.76,18.442794,1.279679
Cosmic,Pot,2,4,50.0,14.66,85.34,15.89999,9.38461
Cosmic,Soap Dispenser,2,5,40.0,11.81,77.72,72.940022,98.0011
Cosmic,Spray Bottle,3,5,60.0,22.28,88.19,25.992789,5.380257
Cosmic,Statue,2,5,40.0,11.81,77.72,28.373248,20.588647
Cosmic,Vase,2,5,40.0,11.81,77.72,50.330535,52.209628
Cosmic,OVERALL,433,1000,43.3,40.26,46.39,58.912135,399.035501
